source_id,ra,dec,phot_g_mean_mag,parallax
196748848354337280,89.85361992603052,45.619599234460615,6.8225203,4.5440655435035495
198000676702024576,87.77035694373454,46.84401226400716,8.847092,1.798031032513074
198022598215732864,88.55029355146948,46.733675608938476,9.919302,4.23494480825218
202654256590391552,77.87080455011493,44.73345743933562,7.572645,0.7786512639070805
204603931226877056,72.00138259765086,43.65625181213608,9.419215,
204620041642815872,71.83045251131422,43.8146360954791,9.922704,9.389600808980902
204716425006891648,70.15774512602447,43.363782442930514,8.581918,3.0193234091307017
204875300138408576,71.14496947498151,44.366324187244174,9.5709505,5.97533333856283
205427396713972736,74.02676897781623,44.18833918985066,9.435307,0.8176106552678177
205617818381360384,76.72706366279633,44.25031899915141,9.748031,1.677983054541634
205788788142640640,75.71100100319043,44.84498562044598,9.526447,3.821670711430594
205966569727998208,77.4731740004334,45.993260228960885,9.03518,0.6199209057209
205979003655901184,76.78087883206082,45.687376562766595,9.183636,1.1885721717313529
206226432430743552,74.76148831836404,44.95408071011686,9.957694,1.4565421963872585
206438260216950912,73.28821927187721,45.34929075515681,9.587085,0.8360658053019715
206582807337009664,74.38873750619692,46.26124265970066,9.552539,1.704615155298286
206992104839180416,75.49000985225456,46.73445415023566,9.794089,0.251509978900214
207038353047207424,76.36366407684278,46.916369644119555,6.540458,
207714999374103808,80.66529601572502,44.650929100003104,8.114343,0.7983221237928575
207934966123067648,83.88498112794574,45.2315759198773,9.867925,
208507266222122880,79.56079826908768,44.72411732116861,9.1495905,1.2533738138227766
208600930870156544,78.48950467941545,44.717571524570474,9.725595,8.98385158290226
208739087077678720,79.62463639530978,45.478147860399325,9.644428,12.83954107729348
208826914869491584,80.38813052629126,46.12317546453041,8.829469,2.5770453401311353
209973361896997760,86.60270540593571,47.902950179142906,7.943691,3.1330090595196878
